dataset_id,electrode,stoichiometry,ocp_V_vs_Li,data_kind,source_id
AE_LFP,Positive electrode,0.6656296,3.402891190354198,tabulated_published_fit_not_measurement,S01
AE_LFP,Positive electrode,0.6742584,3.4027619983625437,tabulated_published_fit_not_measurement,S01
AE_LFP,Positive electrode,0.6828872,3.4026328063708897,tabulated_published_fit_not_measurement,S01
AE_LFP,Positive electrode,0.691516,3.402503614379234,tabulated_published_fit_not_measurement,S01
AE_LFP,Positive electrode,0.7001448,3.4023744223875765,tabulated_published_fit_not_measurement,S01
AE_LFP,Positive electrode,0.7087736,3.402245230395912,tabulated_published_fit_not_measurement,S01
AE_LFP,Positive electrode,0.7174024,3.402116038404231,tabulated_published_fit_not_measurement,S01
AE_LFP,Positive electrode,0.7260312,3.401986846412506,tabulated_published_fit_not_measurement,S01
AE_LFP,Positive electrode,0.73466,3.4018576544206685,tabulated_published_fit_not_measurement,S01
AE_LFP,Positive electrode,0.7432888,3.4017284624285407,tabulated_published_fit_not_measurement,S01
AE_LFP,Positive electrode,0.7519176000000001,3.4015992704356597,tabulated_published_fit_not_measurement,S01
AE_LFP,Positive electrode,0.7605464,3.401470078440833,tabulated_published_fit_not_measurement,S01
AE_LFP,Positive electrode,0.7691752,3.401340886440974,tabulated_published_fit_not_measurement,S01
AE_LFP,Positive electrode,0.777804,3.401211694428103,tabulated_published_fit_not_measurement,S01
AE_LFP,Positive electrode,0.7864328,3.4010825023815796,tabulated_published_fit_not_measurement,S01
AE_LFP,Positive electrode,0.7950615999999999,3.4009533102480347,tabulated_published_fit_not_measurement,S01
AE_LFP,Positive electrode,0.8036904,3.400824117889453,tabulated_published_fit_not_measurement,S01
AE_LFP,Positive electrode,0.8123192,3.4006949249489296,tabulated_published_fit_not_measurement,S01
AE_LFP,Positive electrode,0.8209479999999999,3.4005657305035166,tabulated_published_fit_not_measurement,S01
AE_LFP,Positive electrode,0.8295768,3.400436532166486,tabulated_published_fit_not_measurement,S01
AE_LFP,Positive electrode,0.8382056,3.4003073237658032,tabulated_published_fit_not_measurement,S01
AE_LFP,Positive electrode,0.8468344000000001,3.4001780893406965,tabulated_published_fit_not_measurement,S01
AE_LFP,Positive electrode,0.8554632,3.4000487876169023,tabulated_published_fit_not_measurement,S01
AE_LFP,Positive electrode,0.864092,3.3999193118599202,tabulated_published_fit_not_measurement,S01
AE_LFP,Positive electrode,0.8727208000000001,3.3997893860562662,tabulated_published_fit_not_measurement,S01
AE_LFP,Positive electrode,0.8813496,3.3996582964400694,tabulated_published_fit_not_measurement,S01
AE_LFP,Positive electrode,0.8899784,3.399524197225711,tabulated_published_fit_not_measurement,S01
AE_LFP,Positive electrode,0.8986072,3.39938231524501,tabulated_published_fit_not_measurement,S01
AE_LFP,Positive electrode,0.907236,3.3992203071714857,tabulated_published_fit_not_measurement,S01
AE_LFP,Positive electrode,0.9158647999999999,3.3990062533863914,tabulated_published_fit_not_measurement,S01
AE_LFP,Positive electrode,0.9244936,3.3986576103336836,tabulated_published_fit_not_measurement,S01
AE_LFP,Positive electrode,0.9331224,3.3979609218722446,tabulated_published_fit_not_measurement,S01
AE_LFP,Positive electrode,0.9417511999999999,3.396364194286673,tabulated_published_fit_not_measurement,S01
AE_LFP,Positive electrode,0.95038,3.392439981825146,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.005504,0.9133001451482414,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.013015760000000001,0.6163533120343345,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.02052752,0.4979878080339404,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.02803928,0.423871066996071,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.035551040000000006,0.3604560887324624,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.043062800000000005,0.30725581026490545,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.050574560000000005,0.26868387305148644,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.058086320000000004,0.24425689893541858,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.06559808,0.23006276605156017,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.07310984,0.22208230826072395,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.0806216,0.21748837094492046,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.08813336,0.21458354609058006,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.09564512,0.2124108535135747,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.10315688,0.21043242615269264,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.11066864,0.20833146850782214,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.11818039999999999,0.20590523741702782,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.12569216000000002,0.20301401825417997,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.13320392000000003,0.1995632189355092,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.14071568,0.19550482266640756,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.14822744000000002,0.19084839044080582,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.15573920000000002,0.18567227404128062,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.16325096000000003,0.18012562426156364,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.17076272,0.17441433505155146,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.17827448,0.1687706638040254,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.18578624000000002,0.16341451768676052,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.19329800000000003,0.15851911371282768,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.20080976000000003,0.15419147232023533,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.20832152,0.15047080853400985,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.21583328000000002,0.14734061079798266,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.22334504000000005,0.14474695163517026,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.2308568,0.1426164945733035,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.23836856,0.1408705359644955,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.24588032000000004,0.13943412053049542,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.25339208,0.13824088236287935,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.26090384000000005,0.13723484046204248,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.26841560000000003,0.13637033440318191,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.27592736,0.13561099830985768,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.28343912000000004,0.13492835825309157,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.29095088,0.134300389647251,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.29846264,0.13371020280465018,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.30597440000000004,0.13314492270728806,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.31348616000000007,0.13259477287647314,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.32099792000000005,0.13205234670022037,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.3285096800000001,0.1315120384679176,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.33602144,0.1309696051175706,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.34353320000000004,0.1304218320583459,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.35104496,0.12986628000362543,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.35855672000000005,0.12930109442822868,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.36606848000000003,0.12872486271953676,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.37358024000000006,0.12813650751195382,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.38109200000000004,0.12753520739352098,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.3886037600000001,0.1269203382107662,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.39611552000000005,0.12629142977675656,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.40362728000000003,0.12564813411881914,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.41113904,0.12499020261748228,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.41865080000000005,0.12431746938091237,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.42616256,0.12362983974890085,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.43367432000000006,0.12292728234024253,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.4411860800000001,0.12220982387225376,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.44869784000000007,0.12147754610487027,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.4562096,0.12073058436362771,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.46372136,0.11996912721951958,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.47123312,0.11919341712928144,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.47874488000000004,0.11840375178871909,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.4862566400000001,0.11760048595169792,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.49376840000000005,0.11678403375844937,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.5012801600000001,0.11595487136946758,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.5087919200000001,0.11511353973764926,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.51630368,0.11426064774423139,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.52381544,0.11339687527652131,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.5313272,0.11252297650935361,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.53883896,0.11163978313561529,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.54635072,0.11074820766953053,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.55386248,0.10984924656804651,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.56137424,0.10894398336677114,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.568886,0.10803359153942438,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.57639776,0.10711933724815026,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.58390952,0.10620258167909924,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.5914212799999999,0.10528478310880018,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.59893304,0.10436749848304316,tabulated_published_fit_not_measurement,S01
AE_NMC,Negative electrode,0.6064448,0.10345238447916927,tabulated_published_fit_not_measurement,S01
